,raceId,driverId,finnishPosition,laps,year,round,circuitId,grand_prix,nationality,constructor,number,positionQuali,driver_name,age
1695,1019,807,1,52,2019,10,9,8,9,12,27,10,25,32.0
1696,1022,807,20,44,2019,13,13,6,9,12,27,7,25,32.0
1697,1023,807,17,53,2019,14,14,18,9,12,27,6,25,32.0
1698,1024,807,21,61,2019,15,15,29,9,12,27,8,25,32.0
1699,1025,807,1,53,2019,16,71,26,9,12,27,7,25,32.0
1700,1029,807,6,71,2019,20,18,7,9,12,27,14,25,32.0
1717,1014,817,3,66,2019,5,4,30,0,12,3,10,5,30.0
1718,1015,817,21,78,2019,6,6,23,0,12,3,7,5,30.0
1719,1019,817,19,52,2019,10,9,8,0,12,3,7,5,30.0
1720,1023,817,16,53,2019,14,14,18,0,12,3,5,5,30.0
1721,1024,817,5,61,2019,15,15,29,0,12,3,20,5,30.0
1722,1027,817,20,71,2019,18,32,21,0,12,3,13,5,30.0
1723,1028,817,18,56,2019,19,69,35,0,12,3,9,5,30.0
1724,1029,817,18,71,2019,20,18,7,0,12,3,12,5,30.0
1725,1032,817,20,71,2020,2,70,31,0,12,3,9,5,31.0
1726,1034,817,16,52,2020,4,9,8,0,12,3,8,5,31.0
1727,1037,817,16,44,2020,7,13,6,0,12,3,4,5,31.0
1728,1038,817,18,53,2020,8,14,18,0,12,3,7,5,31.0
1729,1039,817,16,59,2020,9,76,34,0,12,3,8,5,31.0
1730,1040,817,17,53,2020,10,71,26,0,12,3,5,5,31.0
1731,1041,817,15,60,2020,11,20,12,0,12,3,6,5,31.0
1732,1043,817,15,63,2020,13,21,13,0,12,3,5,5,31.0
1733,1044,817,1,58,2020,14,5,33,0,12,3,5,5,31.0
1734,1045,817,19,57,2020,15,3,5,0,12,3,6,5,31.0
1735,1046,817,17,87,2020,16,3,27,0,12,3,7,5,31.0
1736,1047,817,19,55,2020,17,24,1,0,12,3,12,5,31.0
1737,948,825,3,57,2016,1,1,2,5,12,20,15,16,23.0
1738,962,825,1,61,2016,15,15,29,5,12,20,17,16,24.0
1739,967,825,5,71,2016,20,18,7,5,12,20,18,16,24.0
1740,985,832,19,56,2017,17,69,35,18,12,55,8,3,23.0
1741,989,832,1,58,2018,1,1,2,18,12,55,9,3,24.0
1742,991,832,21,56,2018,3,17,10,18,12,55,9,3,24.0
1743,992,832,17,51,2018,4,73,4,18,12,55,10,3,24.0
1744,994,832,1,78,2018,6,6,23,18,12,55,8,3,24.0
1745,996,832,20,53,2018,8,34,15,18,12,55,7,3,24.0
1746,999,832,3,67,2018,11,10,16,18,12,55,8,3,24.0
1747,1002,832,21,53,2018,14,14,18,18,12,55,7,3,24.0
1748,1006,832,19,56,2018,18,69,35,18,12,55,11,3,24.0
1749,1009,832,18,55,2018,21,24,1,18,12,55,11,3,24.0
1750,948,835,2,57,2016,1,1,2,3,12,30,14,15,25.0
1751,960,835,6,44,2016,13,13,6,3,12,30,14,15,26.0
1752,963,835,1,56,2016,16,2,20,3,12,30,19,15,26.0
1753,974,835,2,78,2017,6,6,23,3,12,30,17,15,26.0
1754,980,835,4,44,2017,12,13,6,3,12,30,10,15,27.0
1755,982,835,18,58,2017,14,15,29,3,12,30,11,15,27.0
1756,1031,839,20,71,2020,1,70,3,8,12,31,14,8,24.0
1757,1034,839,18,52,2020,4,9,8,8,12,31,9,8,24.0
1758,1035,839,20,52,2020,5,9,0,8,12,31,11,8,24.0
1759,1037,839,17,44,2020,7,13,6,8,12,31,6,8,24.0
1760,1038,839,20,53,2020,8,14,18,8,12,31,12,8,24.0
1761,1040,839,19,53,2020,10,71,26,8,12,31,7,8,24.0
1762,1045,839,21,57,2020,15,3,5,8,12,31,7,8,24.0
1763,1046,839,11,87,2020,16,3,27,8,12,31,11,8,24.0
1764,1047,839,21,55,2020,17,24,1,8,12,31,11,8,24.0
1917,949,8,11,57,2016,2,3,5,7,4,7,4,17,36.0
1918,950,8,17,56,2016,3,17,10,7,4,7,3,17,37.0
1919,951,8,15,53,2016,4,71,26,7,4,7,4,17,37.0
1920,952,8,11,66,2016,5,4,30,7,4,7,5,17,37.0
1921,954,8,18,70,2016,7,7,9,7,4,7,6,17,37.0
1922,955,8,16,51,2016,8,73,14,7,4,7,5,17,37.0
1923,956,8,15,71,2016,9,70,3,7,4,7,6,17,37.0
1924,957,8,17,52,2016,10,9,8,7,4,7,5,17,37.0
1925,958,8,18,70,2016,11,11,17,7,4,7,14,17,37.0
1926,959,8,18,67,2016,12,10,16,7,4,7,5,17,37.0
1927,960,8,21,44,2016,13,13,6,7,4,7,3,17,37.0
1928,961,8,16,53,2016,14,14,18,7,4,7,4,17,37.0
1929,962,8,16,61,2016,15,15,29,7,4,7,5,17,37.0
1930,963,8,16,56,2016,16,2,20,7,4,7,6,17,37.0
1931,964,8,17,53,2016,17,22,19,7,4,7,3,17,37.0
1932,966,8,18,71,2016,19,32,21,7,4,7,6,17,37.0
1933,968,8,18,55,2016,21,24,1,7,4,7,4,17,37.0
1934,969,8,16,57,2017,1,1,2,7,4,7,4,17,37.0
1935,970,8,17,56,2017,2,17,10,7,4,7,4,17,38.0
1936,971,8,16,57,2017,3,3,5,7,4,7,5,17,38.0
1937,972,8,15,52,2017,4,71,26,7,4,7,2,17,38.0
1938,974,8,11,78,2017,6,6,23,7,4,7,1,17,38.0
1939,975,8,19,70,2017,7,7,9,7,4,7,4,17,38.0
1940,977,8,17,71,2017,9,70,3,7,4,7,4,17,38.0
1941,978,8,15,51,2017,10,9,8,7,4,7,2,17,38.0
1942,979,8,11,70,2017,11,11,17,7,4,7,2,17,38.0
1943,980,8,16,44,2017,12,13,6,7,4,7,4,17,38.0
1944,981,8,17,53,2017,13,14,18,7,4,7,7,17,38.0
1945,984,8,17,53,2017,16,22,19,7,4,7,6,17,38.0
1946,985,8,15,56,2017,17,69,35,7,4,7,5,17,38.0
1947,986,8,15,71,2017,18,32,21,7,4,7,5,17,38.0
1948,987,8,15,71,2017,19,18,7,7,4,7,3,17,38.0
1949,988,8,16,55,2017,20,24,1,7,4,7,5,17,38.0
1950,989,8,15,58,2018,1,1,2,7,4,7,2,17,38.0
1951,991,8,15,56,2018,3,17,10,7,4,7,2,17,39.0
1952,992,8,11,51,2018,4,73,4,7,4,7,6,17,39.0
1953,994,8,16,78,2018,6,6,23,7,4,7,4,17,39.0
1954,995,8,18,68,2018,7,7,9,7,4,7,5,17,39.0
1955,996,8,15,53,2018,8,34,15,7,4,7,6,17,39.0
1956,997,8,11,71,2018,9,70,3,7,4,7,4,17,39.0
1957,998,8,15,52,2018,10,9,8,7,4,7,3,17,39.0
1958,999,8,15,67,2018,11,10,16,7,4,7,3,17,39.0
1959,1000,8,15,70,2018,12,11,17,7,4,7,3,17,39.0
1960,1002,8,11,53,2018,14,14,18,7,4,7,1,17,39.0
1961,1003,8,17,61,2018,15,15,29,7,4,7,5,17,39.0
1962,1004,8,16,53,2018,16,71,26,7,4,7,4,17,39.0
1963,1005,8,17,53,2018,17,22,19,7,4,7,4,17,39.0
1964,1006,8,0,56,2018,18,69,35,7,4,7,3,17,39.0
1965,1007,8,15,71,2018,19,32,21,7,4,7,6,17,39.0
1966,1008,8,15,71,2018,20,18,7,7,4,7,4,17,39.0
2096,948,20,15,57,2016,1,1,2,9,4,5,3,35,29.0
2097,950,20,11,56,2016,3,17,10,9,4,5,4,35,29.0
2098,952,20,15,66,2016,5,4,30,9,4,5,6,35,29.0
2099,953,20,16,78,2016,6,6,23,9,4,5,4,35,29.0
2100,954,20,11,70,2016,7,7,9,9,4,5,3,35,29.0
2101,955,20,11,51,2016,8,73,14,9,4,5,4,35,29.0
2102,957,20,21,52,2016,10,9,8,9,4,5,6,35,29.0
2103,958,20,16,70,2016,11,11,17,9,4,5,5,35,29.0
2104,959,20,17,67,2016,12,10,16,9,4,5,6,35,29.0
2105,960,20,18,44,2016,13,13,6,9,4,5,4,35,29.0
2106,961,20,15,53,2016,14,14,18,9,4,5,3,35,29.0
2107,962,20,17,61,2016,15,15,29,9,4,5,22,35,29.0
2108,964,20,16,53,2016,17,22,19,9,4,5,4,35,29.0
2109,965,20,16,56,2016,18,69,35,9,4,5,6,35,29.0
2110,966,20,17,71,2016,19,32,21,9,4,5,7,35,29.0
2111,967,20,17,71,2016,20,18,7,9,4,5,5,35,29.0
2112,968,20,15,55,2016,21,24,1,9,4,5,5,35,29.0
2113,969,20,0,57,2017,1,1,2,9,4,5,2,35,30.0
2114,970,20,11,56,2017,2,17,10,9,4,5,2,35,30.0
2115,971,20,0,57,2017,3,3,5,9,4,5,3,35,30.0
2116,972,20,11,52,2017,4,71,26,9,4,5,1,35,30.0
2117,973,20,11,66,2017,5,4,30,9,4,5,2,35,30.0
2118,974,20,0,78,2017,6,6,23,9,4,5,2,35,30.0
2119,975,20,16,70,2017,7,7,9,9,4,5,2,35,30.0
2120,976,20,16,51,2017,8,73,4,9,4,5,4,35,30.0
2121,977,20,11,71,2017,9,70,3,9,4,5,2,35,30.0
2122,978,20,19,51,2017,10,9,8,9,4,5,3,35,30.0
2123,979,20,0,70,2017,11,11,17,9,4,5,1,35,30.0
2124,980,20,11,44,2017,12,13,6,9,4,5,2,35,30.0
2125,981,20,15,53,2017,13,14,18,9,4,5,8,35,30.0
2126,983,20,16,56,2017,15,2,20,9,4,5,20,35,30.0
2127,985,20,11,56,2017,17,69,35,9,4,5,2,35,30.0
2128,986,20,16,71,2017,18,32,21,9,4,5,1,35,30.0
2129,987,20,0,71,2017,19,18,7,9,4,5,2,35,30.0
2130,988,20,15,55,2017,20,24,1,9,4,5,3,35,30.0
2131,989,20,0,58,2018,1,1,2,9,4,5,3,35,31.0
2132,990,20,0,57,2018,2,3,5,9,4,5,1,35,31.0
2133,991,20,20,56,2018,3,17,10,9,4,5,1,35,31.0
2134,992,20,16,51,2018,4,73,4,9,4,5,1,35,31.0
2135,993,20,16,66,2018,5,4,30,9,4,5,3,35,31.0
2136,994,20,11,78,2018,6,6,23,9,4,5,2,35,31.0
2137,995,20,0,68,2018,7,7,9,9,4,5,1,35,31.0
2138,996,20,17,53,2018,8,34,15,9,4,5,3,35,31.0
2139,997,20,15,71,2018,9,70,3,9,4,5,3,35,31.0
2140,998,20,0,52,2018,10,9,8,9,4,5,2,35,31.0
2141,1000,20,11,70,2018,12,11,17,9,4,5,4,35,31.0
2142,1001,20,0,44,2018,13,13,6,9,4,5,2,35,31.0
2143,1002,20,16,53,2018,14,14,18,9,4,5,2,35,31.0
2144,1003,20,15,61,2018,15,15,29,9,4,5,3,35,31.0
2145,1004,20,15,53,2018,16,71,26,9,4,5,3,35,31.0
2146,1005,20,18,53,2018,17,22,19,9,4,5,9,35,31.0
2147,1006,20,16,56,2018,18,69,35,9,4,5,2,35,31.0
2148,1007,20,11,71,2018,19,32,21,9,4,5,4,35,31.0
2149,1008,20,18,71,2018,20,18,7,9,4,5,2,35,31.0
2150,1009,20,11,55,2018,21,24,1,9,4,5,3,35,31.0
2151,1010,20,16,58,2019,1,1,2,9,4,5,3,35,32.0
2152,1011,20,17,57,2019,2,3,5,9,4,5,2,35,32.0
2153,1012,20,15,56,2019,3,17,10,9,4,5,3,35,32.0
2154,1013,20,15,51,2019,4,73,4,9,4,5,3,35,32.0
2155,1014,20,16,66,2019,5,4,30,9,4,5,3,35,32.0
2156,1015,20,11,78,2019,6,6,23,9,4,5,4,35,32.0
2157,1016,20,11,70,2019,7,7,9,9,4,5,1,35,32.0
2158,1017,20,17,53,2019,8,34,15,9,4,5,7,35,32.0
2159,1018,20,16,71,2019,9,70,3,9,4,5,10,35,32.0
2160,1020,20,11,64,2019,11,10,16,9,4,5,20,35,32.0
2161,1021,20,15,70,2019,12,11,17,9,4,5,5,35,32.0
2162,1022,20,16,44,2019,13,13,6,9,4,5,2,35,32.0
2163,1024,20,0,61,2019,15,15,29,9,4,5,3,35,32.0
2164,1026,20,11,52,2019,17,22,19,9,4,5,1,35,32.0
2165,1027,20,11,71,2019,18,32,21,9,4,5,3,35,32.0
2166,1031,20,1,71,2020,1,70,3,9,4,5,11,35,33.0
2167,1030,20,17,55,2019,21,24,1,9,4,5,5,35,32.0
2168,1034,20,1,52,2020,4,9,8,9,4,5,10,35,33.0
2169,1035,20,3,52,2020,5,9,0,9,4,5,12,35,33.0
2170,1037,20,4,44,2020,7,13,6,9,4,5,14,35,33.0
2171,1039,20,1,59,2020,9,76,34,9,4,5,14,35,33.0
2172,1041,20,2,60,2020,11,20,12,9,4,5,11,35,33.0
2173,1043,20,3,63,2020,13,21,13,9,4,5,14,35,33.0
2174,1044,20,15,58,2020,14,5,33,9,4,5,12,35,33.0
2175,1046,20,3,87,2020,16,3,27,9,4,5,13,35,33.0
2337,1052,832,20,56,2021,1,3,5,18,4,55,8,3,27.0
2338,1053,832,17,63,2021,2,21,13,18,4,55,11,3,27.0
2339,1054,832,2,66,2021,3,75,24,18,4,55,5,3,27.0
2340,1055,832,19,66,2021,4,4,30,18,4,55,6,3,27.0
2341,1056,832,11,78,2021,5,6,23,18,4,55,4,3,27.0
2342,1057,832,20,51,2021,6,73,4,18,4,55,5,3,27.0
2343,1059,832,2,53,2021,7,34,15,18,4,55,5,3,27.0
2344,1060,832,17,71,2021,9,70,3,18,4,55,11,3,27.0
2345,1061,832,18,52,2021,10,9,8,18,4,55,9,3,27.0
2346,1062,832,15,70,2021,11,11,17,18,4,55,15,3,27.0
2347,1063,832,1,1,2021,12,13,6,18,4,55,13,3,27.0
2348,1065,832,18,53,2021,14,14,18,18,4,55,7,3,27.0
2349,1066,832,15,53,2021,15,71,26,18,4,55,2,3,27.0
2350,1067,832,20,58,2021,16,5,33,18,4,55,15,3,27.0
2351,1069,832,19,56,2021,17,69,35,18,4,55,6,3,27.0
2352,1071,832,18,71,2021,19,18,32,18,4,55,6,3,27.0
2353,1051,832,19,57,2021,20,78,25,18,4,55,7,3,27.0
2354,1072,832,20,50,2021,21,77,28,18,4,55,15,3,27.0
2355,1073,832,15,58,2021,22,24,1,18,4,55,5,3,27.0
2356,1010,844,17,58,2019,1,1,2,14,4,16,5,4,21.0
2357,1011,844,15,57,2019,2,3,5,14,4,16,1,4,21.0
2358,1012,844,17,56,2019,3,17,10,14,4,16,4,4,22.0
2359,1013,844,17,51,2019,4,73,4,14,4,16,9,4,22.0
2360,1014,844,17,66,2019,5,4,30,14,4,16,5,4,22.0
2361,1016,844,15,70,2019,7,7,9,14,4,16,3,4,22.0
2362,1017,844,15,53,2019,8,34,15,14,4,16,3,4,22.0
2363,1018,844,11,71,2019,9,70,3,14,4,16,1,4,22.0
2364,1019,844,15,52,2019,10,9,8,14,4,16,3,4,22.0
2365,1021,844,16,70,2019,12,11,17,14,4,16,4,4,22.0
2366,1022,844,0,44,2019,13,13,6,14,4,16,1,4,22.0
2367,1023,844,0,53,2019,14,14,18,14,4,16,1,4,22.0
2368,1024,844,11,61,2019,15,15,29,14,4,16,1,4,22.0
2369,1025,844,15,53,2019,16,71,26,14,4,16,1,4,22.0
2370,1027,844,16,71,2019,18,32,21,14,4,16,2,4,22.0
2371,1031,844,11,71,2020,1,70,3,14,4,16,7,4,23.0
2372,1028,844,16,56,2019,19,69,35,14,4,16,4,4,22.0
2373,1030,844,15,55,2019,21,24,1,14,4,16,4,4,22.0
2374,1034,844,15,52,2020,4,9,8,14,4,16,4,4,23.0
2375,1035,844,16,52,2020,5,9,0,14,4,16,8,4,23.0
2376,1037,844,5,44,2020,7,13,6,14,4,16,13,4,23.0
2377,1039,844,20,59,2020,9,76,34,14,4,16,5,4,23.0
2378,1040,844,18,53,2020,10,71,26,14,4,16,11,4,23.0
2379,1041,844,19,60,2020,11,20,12,14,4,16,4,4,23.0
2380,1042,844,16,66,2020,12,75,24,14,4,16,4,4,23.0
2381,1043,844,17,63,2020,13,21,13,14,4,16,7,4,23.0
2382,1044,844,16,58,2020,14,5,33,14,4,16,14,4,23.0
2383,1052,844,18,56,2021,1,3,5,14,4,16,4,4,23.0
2384,1053,844,16,63,2021,2,21,13,14,4,16,4,4,24.0
2385,1054,844,18,66,2021,3,75,24,14,4,16,8,4,24.0
2386,1055,844,16,66,2021,4,4,30,14,4,16,4,4,24.0
2387,1057,844,16,51,2021,6,73,4,14,4,16,1,4,24.0
2388,1060,844,20,71,2021,9,70,3,14,4,16,12,4,24.0
2389,1061,844,11,52,2021,10,9,8,14,4,16,4,4,24.0
2390,1063,844,20,1,2021,12,13,6,14,4,16,11,4,24.0
2391,1065,844,16,53,2021,14,14,18,14,4,16,8,4,24.0
2392,1067,844,16,58,2021,16,5,33,14,4,16,4,4,24.0
2393,1069,844,16,56,2021,17,69,35,14,4,16,5,4,24.0
2394,1070,844,17,71,2021,18,32,22,14,4,16,8,4,24.0
2395,1071,844,17,71,2021,19,18,32,14,4,16,7,4,24.0
2396,1051,844,20,57,2021,20,78,25,14,4,16,13,4,24.0
2397,1072,844,19,50,2021,21,77,28,14,4,16,4,4,24.0
2398,1073,844,1,58,2021,22,24,1,14,4,16,7,4,24.0
2399,1053,4,1,63,2021,2,21,13,18,2,14,15,11,40.0
2400,1054,4,20,66,2021,3,75,24,18,2,14,13,11,40.0
2401,1057,4,18,51,2021,6,73,4,18,2,14,9,11,40.0
2402,1059,4,20,53,2021,7,34,15,18,2,14,9,11,40.0
2403,1061,4,19,52,2021,10,9,8,18,2,14,11,11,40.0
2404,1062,4,16,70,2021,11,11,17,18,2,14,9,11,40.0
2405,1063,4,2,1,2021,12,13,6,18,2,14,14,11,40.0
2406,1065,4,20,53,2021,14,14,18,18,2,14,13,11,40.0
2407,1066,4,18,53,2021,15,71,26,18,2,14,6,11,40.0
2408,1051,4,15,57,2021,20,78,25,18,2,14,5,11,40.0
2409,1073,4,20,58,2021,22,24,1,18,2,14,11,11,40.0
2410,1053,839,21,63,2021,2,21,13,8,2,31,9,8,25.0
2411,1054,839,19,66,2021,3,75,24,8,2,31,6,8,25.0
2412,1061,839,21,52,2021,10,9,8,8,2,31,13,8,25.0
2413,1062,839,0,70,2021,11,11,17,8,2,31,8,8,25.0
2414,1063,839,19,1,2021,12,13,6,8,2,31,9,8,25.0
2415,1065,839,1,53,2021,14,14,18,8,2,31,14,8,25.0
2416,1051,839,17,57,2021,20,78,25,8,2,31,9,8,25.0
2417,1072,839,16,50,2021,21,77,28,8,2,31,9,8,25.0
2418,1073,839,21,58,2021,22,24,1,8,2,31,9,8,25.0
2627,957,826,1,52,2016,10,9,8,17,14,26,15,6,22.0
2628,960,826,5,44,2016,13,13,6,17,14,26,19,6,22.0
2629,962,826,21,61,2016,15,15,29,17,14,26,7,6,22.0
2630,967,826,4,71,2016,20,18,7,17,14,26,14,6,23.0
2631,980,826,3,44,2017,12,13,6,17,14,26,17,6,23.0
2632,1014,826,21,66,2019,5,4,30,17,14,26,9,6,25.0
2633,1015,826,19,78,2019,6,6,23,17,14,26,8,6,25.0
2634,1019,826,21,52,2019,10,9,8,17,14,26,17,6,25.0
2635,1020,826,15,64,2019,11,10,16,17,14,26,14,6,25.0
2636,1022,826,19,44,2019,13,13,6,17,14,26,18,6,25.0
2637,1024,826,6,61,2019,15,15,29,17,14,26,15,6,25.0
2638,1025,826,3,53,2019,16,71,26,17,14,26,20,6,25.0
2639,1029,826,1,71,2019,20,18,7,17,14,26,16,6,26.0
2645,948,832,21,57,2016,1,1,2,18,14,55,7,3,22.0
2646,950,832,21,56,2016,3,17,10,18,14,55,8,3,22.0
2647,952,832,18,66,2016,5,4,30,18,14,55,8,3,22.0
2648,956,832,20,71,2016,9,70,3,18,14,55,15,3,22.0
2649,957,832,20,52,2016,10,9,8,18,14,55,8,3,22.0
2650,963,832,2,56,2016,16,2,20,18,14,55,16,3,22.0
2651,965,832,18,56,2016,18,69,35,18,14,55,10,3,22.0
2652,967,832,18,71,2016,20,18,7,18,14,55,15,3,22.0
2653,970,832,19,56,2017,2,17,10,18,14,55,11,3,23.0
2654,974,832,18,78,2017,6,6,23,18,14,55,6,3,23.0
2655,976,832,20,51,2017,8,73,4,18,14,55,12,3,23.0
2656,980,832,1,44,2017,12,13,6,18,14,55,14,3,23.0
2657,982,832,16,58,2017,14,15,29,18,14,55,10,3,23.0
2666,948,830,1,57,2016,1,1,2,6,14,33,5,22,18.0
2667,949,830,18,57,2016,2,3,5,6,14,33,10,22,19.0
2668,950,830,20,56,2016,3,17,10,6,14,33,9,22,19.0
2669,990,842,16,57,2018,2,3,5,8,14,10,6,30,22.0
2670,991,842,9,56,2018,3,17,10,8,14,10,17,30,22.0
2671,992,842,3,51,2018,4,73,4,8,14,10,17,30,22.0
2672,994,842,19,78,2018,6,6,23,8,14,10,10,30,22.0
2673,998,842,4,52,2018,10,9,8,8,14,10,14,30,22.0
2674,1000,842,18,70,2018,12,11,17,8,14,10,6,30,22.0
2675,1001,842,21,44,2018,13,13,6,8,14,10,11,30,23.0
2676,1022,842,21,44,2019,13,13,6,8,14,10,16,30,24.0
2677,1024,842,20,61,2019,15,15,29,8,14,10,12,30,24.0
2678,1025,842,5,53,2019,16,71,26,8,14,10,11,30,24.0
2679,1029,842,11,71,2019,20,18,7,8,14,10,7,30,24.0
2680,992,843,1,51,2018,4,73,4,15,14,28,19,2,28.0
2681,999,843,1,67,2018,11,10,16,15,14,28,18,2,29.0
2682,1011,848,21,57,2019,2,3,5,20,14,23,12,0,23.0
2683,1014,848,2,66,2019,5,4,30,20,14,23,12,0,23.0
2684,1015,848,20,78,2019,6,6,23,20,14,23,10,0,23.0
2685,1019,848,3,52,2019,10,9,8,20,14,23,9,0,23.0
2686,1020,848,18,64,2019,11,10,16,20,14,23,17,0,23.0
2687,1011,8,19,57,2019,2,3,5,7,0,7,9,17,39.0
2688,1014,8,5,66,2019,5,4,30,7,0,7,14,17,40.0
2689,1019,8,20,52,2019,10,9,8,7,0,7,12,17,40.0
2690,1020,8,3,64,2019,11,10,16,7,0,7,5,17,40.0
2691,1025,8,4,53,2019,16,71,26,7,0,7,16,17,40.0
2692,1029,8,16,71,2019,20,18,7,7,0,7,9,17,40.0
2693,1037,8,3,44,2020,7,13,6,7,0,7,16,17,41.0
2694,1038,8,4,53,2020,8,14,18,7,0,7,14,17,41.0
2695,1039,8,21,59,2020,9,76,34,7,0,7,13,17,41.0
2696,1041,8,3,60,2020,11,20,12,7,0,7,19,17,41.0
2697,1043,8,21,63,2020,13,21,13,7,0,7,18,17,41.0
2698,1046,8,5,87,2020,16,3,27,7,0,7,19,17,41.0
2699,1052,8,2,56,2021,1,3,5,7,0,7,14,17,41.0
2700,1053,8,4,63,2021,2,21,13,7,0,7,16,17,42.0
2701,1057,8,1,51,2021,6,73,4,7,0,7,14,17,42.0
2702,1063,8,9,1,2021,12,13,6,7,0,7,19,17,42.0
2703,1066,8,20,53,2021,15,71,26,7,0,7,16,17,42.0
2704,1065,9,5,53,2021,14,14,18,16,0,88,19,33,37.0
2705,1011,841,2,57,2019,2,3,5,11,0,99,16,1,25.0
2706,1014,841,7,66,2019,5,4,30,11,0,99,18,1,25.0
2707,1020,841,4,64,2019,11,10,16,11,0,99,11,1,26.0
2708,1024,841,1,61,2019,15,15,29,11,0,99,11,1,26.0
2709,1025,841,6,53,2019,16,71,26,11,0,99,13,1,26.0
2710,1031,841,21,71,2020,1,70,3,11,0,99,18,1,27.0
2711,1029,841,17,71,2019,20,18,7,11,0,99,13,1,26.0
2712,1034,841,5,52,2020,4,9,8,11,0,99,17,1,27.0
2713,1038,841,7,53,2020,8,14,18,11,0,99,18,1,27.0
2714,1041,841,1,60,2020,11,20,12,11,0,99,14,1,27.0
2715,1043,841,1,63,2020,13,21,13,11,0,99,20,1,27.0
2716,1046,841,4,87,2020,16,3,27,11,0,99,14,1,27.0
2717,1057,841,2,51,2021,6,73,4,11,0,99,20,1,27.0
2718,1063,841,4,1,2021,12,13,6,11,0,99,16,1,28.0
2719,1065,841,4,53,2021,14,14,18,11,0,99,10,1,28.0
2720,1072,841,21,50,2021,21,77,28,11,0,99,10,1,28.0
3102,1052,815,17,56,2021,1,3,5,13,11,11,11,37,31.0
3103,1053,815,2,63,2021,2,21,13,13,11,11,2,37,31.0
3104,1054,815,16,66,2021,3,75,24,13,11,11,4,37,31.0
3105,1055,815,17,66,2021,4,4,30,13,11,11,8,37,31.0
3106,1056,815,16,78,2021,5,6,23,13,11,11,9,37,31.0
3107,1057,815,0,51,2021,6,73,4,13,11,11,7,37,31.0
3108,1059,815,15,53,2021,7,34,15,13,11,11,4,37,31.0
3109,1058,815,16,71,2021,8,70,31,13,11,11,5,37,31.0
3110,1060,815,18,71,2021,9,70,3,13,11,11,3,37,31.0
3111,1063,815,10,1,2021,12,13,6,13,11,11,7,37,32.0
3112,1065,815,17,53,2021,14,14,18,13,11,11,9,37,32.0
3113,1066,815,21,53,2021,15,71,26,13,11,11,9,37,32.0
3114,1067,815,15,58,2021,16,5,33,13,11,11,7,37,32.0
3115,1069,815,15,56,2021,17,69,35,13,11,11,3,37,32.0
3116,1070,815,15,71,2021,18,32,22,13,11,11,4,37,32.0
3117,1071,815,16,71,2021,19,18,32,13,11,11,4,37,32.0
3118,1051,815,16,57,2021,20,78,25,13,11,11,11,37,32.0
3142,948,817,16,57,2016,1,1,2,0,11,3,8,5,27.0
3143,949,817,16,57,2016,2,3,5,0,11,3,5,5,27.0
3144,950,817,16,56,2016,3,17,10,0,11,3,2,5,27.0
3145,952,817,16,66,2016,5,4,30,0,11,3,3,5,27.0
3146,953,817,11,78,2016,6,6,23,0,11,3,1,5,27.0
3147,954,817,19,70,2016,7,7,9,0,11,3,4,5,27.0
3148,955,817,19,51,2016,8,73,14,0,11,3,3,5,27.0
3149,956,817,17,71,2016,9,70,3,0,11,3,7,5,27.0
3150,957,817,16,52,2016,10,9,8,0,11,3,4,5,27.0
3151,958,817,15,70,2016,11,11,17,0,11,3,3,5,27.0
3152,959,817,11,67,2016,12,10,16,0,11,3,3,5,27.0
3153,960,817,11,44,2016,13,13,6,0,11,3,5,5,27.0
3154,961,817,17,53,2016,14,14,18,0,11,3,6,5,27.0
3155,962,817,11,61,2016,15,15,29,0,11,3,2,5,27.0
3156,963,817,0,56,2016,16,2,20,0,11,3,4,5,27.0
3157,964,817,18,53,2016,17,22,19,0,11,3,6,5,27.0
3158,965,817,15,56,2016,18,69,35,0,11,3,3,5,27.0
3159,966,817,15,71,2016,19,32,21,0,11,3,4,5,27.0
3160,967,817,20,71,2016,20,18,7,0,11,3,6,5,27.0
3161,968,817,17,55,2016,21,24,1,0,11,3,3,5,27.0
3162,970,817,16,56,2017,2,17,10,0,11,3,5,5,28.0
3163,971,817,17,57,2017,3,3,5,0,11,3,4,5,28.0
3164,973,817,15,66,2017,5,4,30,0,11,3,6,5,28.0
3165,974,817,15,78,2017,6,6,23,0,11,3,5,5,28.0
3166,975,817,15,70,2017,7,7,9,0,11,3,6,5,28.0
3167,976,817,0,51,2017,8,73,4,0,11,3,10,5,28.0
3168,977,817,15,71,2017,9,70,3,0,11,3,5,5,28.0
3169,978,817,17,51,2017,10,9,8,0,11,3,20,5,28.0
3170,980,817,15,44,2017,12,13,6,0,11,3,6,5,28.0
3171,981,817,16,53,2017,13,14,18,0,11,3,3,5,28.0
3172,982,817,11,58,2017,14,15,29,0,11,3,3,5,28.0
3173,983,817,15,56,2017,15,2,20,0,11,3,4,5,28.0
3174,984,817,15,53,2017,16,22,19,0,11,3,4,5,28.0
3175,987,817,18,71,2017,19,18,7,0,11,3,5,5,28.0
3176,989,817,16,58,2018,1,1,2,0,11,3,5,5,29.0
3177,991,817,0,56,2018,3,17,10,0,11,3,6,5,29.0
3178,993,817,17,66,2018,5,4,30,0,11,3,6,5,29.0
3179,994,817,0,78,2018,6,6,23,0,11,3,1,5,29.0
3180,995,817,16,68,2018,7,7,9,0,11,3,6,5,29.0
